FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	816.859385801415	-0.226334503033545	0.140007415647483	-1.61658939268918	0.105966943090077	0.113247548949192
FBgn0000014	582.061315175846	1.93803440594836	0.207905795538271	9.32169495771276	1.14496379938346e-20	2.3285218841394e-20
FBgn0000015	583.082594795504	4.10815146264881	0.226704372495429	18.1211831842001	2.16880518152182e-73	1.92915463130749e-72
FBgn0000017	3596.10457531791	-0.998972232860527	0.137031551643872	-7.2900891865892	3.09749906613255e-13	4.85918894865653e-13
FBgn0000018	672.641462467944	-0.598719042056162	0.152211388903194	-3.9334707236457	8.3728041034271e-05	0.000100584792658427
FBgn0000024	2642.14246252777	2.52983222129939	0.14766870953982	17.1318096378245	8.59395012057465e-66	6.44061029738926e-65
FBgn0000028	236.354218046282	4.57198795064762	0.32787721345289	13.9442076577991	3.41216331279323e-44	1.51643240084181e-43
FBgn0000032	3995.79443709046	-2.63232677585117	0.112658780596245	-23.3654825830673	9.5929986863159e-121	2.01402394212179e-119
FBgn0000036	673.217306821347	2.75680902562712	0.168991650723512	16.3132853831787	7.94046157209498e-60	5.19763035289022e-59
FBgn0000037	392.757833226509	3.13823248894794	0.225780004082174	13.8995147143578	6.37722734510439e-44	2.81219482704382e-43
FBgn0000038	2017.44262148317	3.37766319817683	0.122121842822356	27.6581414111982	2.2275180606853e-168	9.50354669748093e-167
FBgn0000039	263.302490833526	3.06477629794747	0.249841153850198	12.2668993907428	1.36376377413695e-34	4.55579475554809e-34
FBgn0000042	64558.5481013049	-0.992600246604929	0.100364492766466	-9.88995429802618	4.60237967807602e-23	1.02459984409795e-22
FBgn0000043	10340.5375805547	-0.463866760352776	0.0957275646520705	-4.84569686943083	1.26168030589475e-06	1.60562830874813e-06
FBgn0000044	29812.5027142182	2.46608557690951	0.129256467273039	19.0790111236771	3.77330412684447e-81	3.91283776903508e-80
FBgn0000045	55478.2543954124	3.45868741895995	0.211694325205853	16.3381206161133	5.28571945000779e-60	3.48088227948142e-59
FBgn0000046	15186.7069766274	3.23458905387829	0.126889727973716	25.491338861947	2.45917684261638e-143	7.21801635427402e-142
FBgn0000047	29969.3629128126	3.00771293032492	0.167537094278575	17.9525193705687	4.58619153109246e-72	3.94716455550652e-71
FBgn0000052	5001.95049560745	-0.0452711602072367	0.10827367613181	-0.418117882615573	0.675860930915022	0.685384947428765
FBgn0000053	5320.43175981995	0.192064944887356	0.129673624039875	1.48114118279208	0.138568955625878	0.14715483544375
FBgn0000055	310.477593843153	2.17989673529864	0.228999336104897	9.51922731470321	1.74471469600541e-21	3.65848021037048e-21
FBgn0000057	2265.41497752925	0.489389623829618	0.138852522327177	3.52452815136101	0.000424237733799134	0.000498029084902167
FBgn0000063	1013.41112223281	-2.79090112241565	0.191763354155286	-14.5538814478372	5.51811415525327e-48	2.74549736354251e-47
FBgn0000064	127344.793221553	1.97887363844923	0.104860476581913	18.8714919381795	1.95694795290903e-79	1.96616486505057e-78
FBgn0000075	314.050602104131	-1.1024308295468	0.487109525903537	-2.26320934188651	0.0236227876267165	0.0259802818071032
FBgn0000077	653.654492798704	-1.59788059679742	0.157246373093434	-10.1616372153015	2.94095818476781e-24	6.8658758012969e-24
FBgn0000078	12245.0807900379	1.96787405837581	0.236946447678955	8.30514269216702	9.96995580007042e-17	1.77023026140965e-16
FBgn0000079	39408.8388587906	2.03992855125769	0.246018212206845	8.29177861654638	1.11567437799502e-16	1.97801218752277e-16
FBgn0000083	10662.3418252885	0.0576452825706457	0.0927197565754243	0.621715206119563	0.53412915102132	0.54666782368923
FBgn0000084	3154.98085834332	-0.138807411641601	0.14474316037536	-0.958991162564323	0.337563197257737	0.350471923730308
FBgn0000092	102.540769983858	2.87592607729469	0.536747996092993	5.35805647758101	8.41219467319779e-08	1.11114636848763e-07
FBgn0000094	6767.01853602966	16.0411465864967	1.19215455892924	13.4555930406411	2.85439977333339e-41	1.17419627039396e-40
FBgn0000097	2236.46535555328	-0.511378704536671	0.126753794064242	-4.03442522815127	5.47361160739505e-05	6.61417805603291e-05
