FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	825.675324092301	-0.33909636658012	0.132578585236861	-2.55770089848446	0.0105366676237129	0.0114842970797704
FBgn0000014	604.726004639663	1.59519180008887	0.251334251987084	6.34689377781604	2.19705715177506e-10	2.88161031250684e-10
FBgn0000015	577.960204052356	3.34552338014655	0.220955136411818	15.1411885438641	8.66337269862418e-52	3.30214231635301e-51
FBgn0000017	3869.10335645119	-0.92020980468986	0.13751911904826	-6.69150450539849	2.20887700457926e-11	2.95584265980845e-11
FBgn0000018	628.605213044871	-0.643943551611863	0.0975513002162443	-6.60107605110765	4.08184077397682e-11	5.43448231947156e-11
FBgn0000024	2460.72096040327	2.30575397015819	0.126014810862908	18.297483878039	8.66597151490363e-75	5.06665608214257e-74
FBgn0000028	214.878155358086	3.59982446330863	0.216947331665077	16.5930801530485	7.82046942414481e-62	3.63376589522985e-61
FBgn0000032	3585.67803564775	-2.4496929684052	0.123800440025666	-19.7874334525575	3.82005744527398e-87	2.75398406182778e-86
FBgn0000036	638.195898185966	2.70095715159748	0.16724806243299	16.1494077259021	1.14657299419843e-58	4.99002081010998e-58
FBgn0000037	401.650702183255	2.70596382231803	0.233287672783315	11.5992576462941	4.15668205685243e-31	9.40186737820985e-31
FBgn0000038	1826.66422894593	2.79784652750096	0.202791257142505	13.7966821988527	2.66854507001778e-43	8.42188262482107e-43
FBgn0000039	229.874490931699	2.83093654211503	0.27193064816599	10.4105093015738	2.22030604329891e-25	4.29520894034379e-25
FBgn0000042	63176.9738912698	-1.04009229295103	0.0806529606165559	-12.8958972491523	4.74705665740359e-38	1.30840264669654e-37
FBgn0000043	10123.4317235288	-0.599300167670948	0.0878801615187274	-6.81951600126766	9.13477394057104e-12	1.23313708307766e-11
FBgn0000044	29019.8836567842	2.11260627683752	0.110761028159218	19.0735524213504	4.18860351045956e-81	2.7389340940559e-80
FBgn0000045	54769.8605846516	3.36474741635447	0.135268716758261	24.8745422961882	1.40340227898701e-136	1.86951536961787e-135
FBgn0000046	13871.7230211525	2.91625356240501	0.109561812881805	26.6174270550913	4.26652198832346e-156	7.15081188851489e-155
FBgn0000047	31247.1033984633	2.73465412977829	0.138767014269573	19.7068023994944	1.88508665110538e-86	1.34343690406883e-85
FBgn0000052	4874.60361112107	-0.215580321447802	0.16978297767094	-1.26974049109695	0.204177084446949	0.212841325966047
FBgn0000053	4200.08715076347	0.127592276041209	0.191636602213618	0.665803268098969	0.505536855713109	0.516642751003814
FBgn0000055	242.60135156342	1.72095244133029	0.209367876477278	8.21975400565834	2.03921023522091e-16	3.1231766868918e-16
FBgn0000057	2075.3506742345	0.392049505093482	0.0732578787383718	5.35163605396793	8.71625671256561e-08	1.08309274703623e-07
FBgn0000063	1142.64619688661	-3.03377072941714	0.105514923034831	-28.7520536636859	8.53764676645504e-182	1.81114603577078e-180
FBgn0000064	114649.457612721	1.72346609935067	0.104946328504298	16.4223572555003	1.32324560446312e-60	6.01595616096044e-60
FBgn0000075	234.856274425514	-0.185547227464031	0.354589105753953	-0.523273909020716	0.60078365486222	0.610392060692346
FBgn0000077	668.219111723242	-1.55452335593366	0.0955338918110972	-16.2719567523479	1.56088960934837e-59	6.93103029840676e-59
FBgn0000078	10298.6942936012	2.14219305126866	0.107785677916897	19.8745611909617	6.75747400118357e-88	4.91664487672322e-87
FBgn0000079	34551.3326440895	2.06091921520616	0.134863201468313	15.2815534020255	1.01492282448392e-52	3.93062212196068e-52
FBgn0000083	9367.93372667827	0.357722686584593	0.128330386903642	2.78751350491285	0.00531142403911823	0.00583757663903088
FBgn0000084	2948.12626560189	-0.0673320882183394	0.120936636718556	-0.556755091304837	0.577694770887579	0.587793112271389
FBgn0000092	84.7634925385855	3.22250367151041	0.505558075078559	6.37415131982545	1.83978872458337e-10	2.41839398928435e-10
FBgn0000094	5628.0306595213	15.8564750909813	1.03364141910153	15.3404021916654	4.10642859739529e-53	1.60614234713084e-52
FBgn0000097	2399.53998945309	-0.553715643961975	0.179925773881538	-3.07746706887328	0.00208767904210403	0.00232629343280849
FBgn0000100	49388.1107588791	-1.07457481767806	0.0545644893614023	-19.6936657935297	2.4434999892151e-86	1.73616331163954e-85
FBgn0000108	4925.00062247869	2.48826887001712	0.137835062367598	18.0525102051397	7.5385362936984e-73	4.27424879301057e-72
FBgn0000109	764.417551201959	-1.07179142148733	0.158703721920877	-6.7534107487516	1.4440935382667e-11	1.94167151208003e-11
FBgn0000114	30791.9055119862	-1.0082340049792	0.0879809511694503	-11.459685211147	2.10277665002005e-30	4.65724627865733e-30
FBgn0000115	1784.39939895469	-1.0346372950014	0.133636530919518	-7.74217414865778	9.77309993585069e-15	1.42303079287753e-14
FBgn0000116	113949.645157726	1.96898931896153	0.0737882943570232	26.6843045515406	7.16020423535904e-157	1.21037157718172e-155
FBgn0000117	13610.2557561065	-1.19541739899262	0.0531974666537891	-22.471321929152	7.91986279616984e-112	7.9306015931816e-111
FBgn0000119	1413.4250652091	0.913662298950926	0.118685401937863	7.69818599451066	1.38011389839255e-14	2.00066566352673e-14
FBgn0000120	16646.19498042	1.55059525118569	0.112401516964268	13.7951452352607	2.72603313802397e-43	8.60101670464386e-43
FBgn0000121	15843.9264551638	1.39887962700733	0.0779377121027949	17.9486873461501	4.91380833479208e-72	2.75303742455681e-71
FBgn0000139	1827.37549887401	-1.5385642095791	0.122975588179202	-12.5111351965	6.48901875088223e-36	1.67814063384602e-35
FBgn0000140	7014.72926181541	-3.22440357294372	0.122975922481038	-26.2197957770221	1.58051124103659e-151	2.50004294833847e-150
FBgn0000146	2437.89547176286	-4.0162435133313	0.196220648053065	-20.4679963764321	4.15349041790047e-93	3.26748620358934e-92
FBgn0000147	2567.04081432118	-2.02898828661339	0.168304673430389	-12.0554482847001	1.81542057858707e-33	4.41469634834016e-33
FBgn0000150	23487.4466889633	-1.46167662415883	0.0724491049061642	-20.1752199154426	1.61643115693422e-90	1.22043134506931e-89
FBgn0000152	322.338948481582	-0.859235838739758	0.159952413827644	-5.3718216448151	7.79451842785705e-08	9.69167944265589e-08
FBgn0000153	4249.71889269639	1.75883501983803	0.0600732458588554	29.2781752457739	1.96683905293295e-188	4.43514699417093e-187
FBgn0000157	356.5141215338	2.22000353353337	0.211599306773433	10.4915444543985	9.4471360223646e-26	1.84386123621176e-25
FBgn0000158	1741.19810986018	-5.50054011771311	0.25031451163789	-21.9745155073962	5.04906971981223e-107	4.76135736706315e-106
FBgn0000163	3461.260019059	0.0863797506854284	0.11158740225503	0.774099485603311	0.438871961659295	0.45018761168211
FBgn0000166	1881.97689022783	-7.8018046963997	0.325187937239273	-23.9916792813232	3.39648536664266e-127	4.07440315657357e-126
FBgn0000173	7175.15913857959	-1.16099880251019	0.110814593310646	-10.4769486384845	1.10243413544665e-25	2.14850102992539e-25
FBgn0000179	269.577347498463	2.28711443819643	0.232907513633863	9.81983965442969	9.24905432822885e-23	1.67386775834511e-22
FBgn0000180	160.637092074885	1.0318147062391	0.23330015413668	4.42269191830281	9.74786937657152e-06	1.15100254375506e-05
FBgn0000181	35857.7636406409	-1.74105443654759	0.109866405171608	-15.8470137784896	1.47421667132619e-56	6.18584665780905e-56
FBgn0000183	7633.57497116437	-1.80578194277212	0.0780027188651795	-23.1502435946271	1.44556145342483e-118	1.56848063670044e-117
FBgn0000206	765.933753591041	2.04214517141694	0.145861603084639	14.0005671693595	1.54631738731005e-44	5.04174565354733e-44
FBgn0000212	4304.83328421758	-1.31987456668088	0.138298831603754	-9.54364220850773	1.3790213476454e-21	2.42189599342718e-21
FBgn0000221	391.335524499987	-1.03056388880151	0.114219368679227	-9.02267190511042	1.83556660368455e-19	3.03810827694867e-19
FBgn0000228	2643.39700267184	-0.887711223022369	0.137680263521777	-6.44762873279918	1.13613659723874e-10	1.49928412251206e-10
FBgn0000229	1407.38165020572	0.541768489952062	0.122786353405618	4.41228585201451	1.02284945235115e-05	1.20734210804845e-05
FBgn0000239	6958.52915972172	-1.42057094292529	0.0673927879133821	-21.0789757614881	1.24038766106358e-98	1.05063946975822e-97
FBgn0000241	182.375606785935	2.56789312822766	0.434999066696556	5.90321525912367	3.564846439628e-09	4.5616445235699e-09
FBgn0000244	3419.49585547411	1.34745344883326	0.091092929855855	14.7920749828276	1.64794045746699e-49	5.99324852121575e-49
FBgn0000246	1223.84255415364	-3.52575025132465	0.143947133447658	-24.4933689673416	1.73814217261889e-132	2.22031220666647e-131
FBgn0000247	3077.9637384412	0.17001186022089	0.124801978587888	1.36225292374803	0.173118078816427	0.180991259891603
FBgn0000250	8640.92805545435	-1.12985590255839	0.0702603719754574	-16.0809837863235	3.46827209720517e-58	1.49949151483997e-57
FBgn0000251	5103.25991497383	-1.91895135892471	0.0772644319942358	-24.8361543519516	3.64948005810407e-136	4.8343336733809e-135
FBgn0000253	42629.138194042	-0.190984601058116	0.0624405653518043	-3.05866226518074	0.00222327639206395	0.00247482184160411
FBgn0000256	7634.59965226696	2.53256129540565	0.0902343667150581	28.0664827338232	2.51396619026185e-173	4.92620638542853e-172
FBgn0000257	1785.89614033909	-1.63190526081872	0.103870655524041	-15.7109363812672	1.27285147729831e-55	5.23859737225943e-55
FBgn0000259	8346.70593207476	-1.80930157861582	0.0711268910163464	-25.4376587077313	9.66843529656469e-143	1.4000273463751e-141
FBgn0000261	31561.2396776476	1.76881175977892	0.0815780535087475	21.6824462425945	3.00477262346895e-104	2.72481913422173e-103
FBgn0000273	8933.66790171711	0.471105171181503	0.0905965846183972	5.20003235404348	1.99253839022545e-07	2.45504000197121e-07
FBgn0000274	1033.64590761849	5.41250270121244	0.213889195649064	25.305171141477	2.80190390029437e-141	3.98883090191305e-140
FBgn0000276	467.190662575162	8.78568964180145	0.629944948573295	13.9467578265361	3.29235174529133e-44	1.06465320805589e-43
FBgn0000283	5347.40088559703	-1.79592991078023	0.130211853412555	-13.7923688490181	2.83302063050494e-43	8.92665913867904e-43
FBgn0000286	3451.35423134399	0.299261331796196	0.104793500388866	2.85572416882443	0.00429387990710862	0.0047359735818534
FBgn0000287	679.83723208101	3.57522483198689	0.258344684142799	13.8389719294967	1.48312589248264e-43	4.72488960516981e-43
FBgn0000289	6601.59414602008	-1.14279613988294	0.107186783808817	-10.6617261874494	1.53717519055307e-26	3.07071209663147e-26
FBgn0000299	15141.1999342444	1.08643296468526	0.120545201786641	9.01266038451035	2.01117315021747e-19	3.3250345519756e-19
FBgn0000303	590.644850998815	2.60629673992598	0.156510015129356	16.6525876172963	2.89796126084296e-62	1.36477920518615e-61
FBgn0000307	5256.82054741849	-2.22477656012631	0.147519715848891	-15.0812150587737	2.15270510136058e-51	8.13443027747894e-51
FBgn0000308	17372.8499444524	-1.08479228868742	0.0900486323331246	-12.0467380856419	2.01777966351761e-33	4.89972965559476e-33
FBgn0000316	3269.43423181732	-2.73592733194501	0.124051345668788	-22.0547976903841	8.59149317157174e-108	8.19346919413169e-107
FBgn0000317	2294.96157223326	-0.0637728020955728	0.156997374451685	-0.406202984720604	0.684593461206703	0.69339588013187
FBgn0000318	4066.79420137943	-0.578355129220622	0.164574842333414	-3.51423778397992	0.000441017842482002	0.000499862525349385
FBgn0000319	17939.8028524904	-0.150486757593268	0.111162648368299	-1.35375289993705	0.175815224876424	0.18377854716382
FBgn0000320	748.995226094118	0.822139397505545	0.148543385305465	5.53467524531568	3.11805538075462e-08	3.909480303374e-08
FBgn0000326	1178.31859451994	-0.436350443449975	0.104394569647049	-4.17981936153621	2.91740745019602e-05	3.40633265133559e-05
FBgn0000330	1199.74073596316	-1.04450278799067	0.0757400112746369	-13.7906341762118	2.90197556675784e-43	9.13905738187916e-43
FBgn0000339	2558.47431559798	-1.06974486203692	0.195505338054118	-5.4716913240538	4.45760753376502e-08	5.5689459313774e-08
FBgn0000346	2555.34148778481	2.33560688998846	0.0767582554053311	30.4280872155706	2.33565754768787e-203	6.02579248547595e-202
FBgn0000351	1624.54132117846	-6.16746684218443	0.185108479756389	-33.3181216241476	2.11017676746047e-243	8.0173146894897e-242
FBgn0000352	2300.75918819943	-2.41238244853264	0.0876128423849117	-27.5345757866667	6.77155067304216e-167	1.26202906549947e-165
FBgn0000355	33241.1757886588	-9.01721507314939	0.548062408434196	-16.4528983093575	7.99491437044766e-61	3.6445952238121e-60
FBgn0000356	7791.83463469947	-13.9060853243093	0.77597526999609	-17.9207841564066	8.11757850359731e-72	4.52867363543465e-71
FBgn0000357	8356.89126540367	-8.63224989816125	0.372271210322567	-23.1880673519758	6.00812004303196e-119	6.56724758820219e-118
FBgn0000358	11560.4579246261	-15.2670008019158	0.917174622773818	-16.6456860262266	3.25217695164798e-62	1.52672716967312e-61
FBgn0000359	18565.8279102818	-17.185553782722	1.40759158336669	-12.209190496591	2.77637736804545e-34	6.89919557956363e-34
FBgn0000360	29531.2040680625	-15.6201393921631	0.690794471566349	-22.6118477131773	3.31373285989086e-113	3.34658696345901e-112
FBgn0000370	7043.16900354006	0.386509506367099	0.0589476818244513	6.55682283686984	5.49662488962902e-11	7.29590201031863e-11
FBgn0000376	2608.27731787872	-3.1835394254838	0.107945309086558	-29.4921516499715	3.62983188231601e-191	8.32817349930989e-190
FBgn0000377	1288.06189763333	-1.19812633733944	0.0945453568196965	-12.6725032052535	8.39906960111177e-37	2.23269755695695e-36
FBgn0000382	6905.25319872208	-0.332888060358471	0.120462876258143	-2.76340787053031	0.00572012379860874	0.0062785864193554
FBgn0000384	3173.78277359497	-3.03772713919079	0.150129199125767	-20.2340860863849	4.90637740214397e-91	3.74507463719206e-90
FBgn0000394	668.521392322798	0.17540049577977	0.109568438519875	1.60083047772879	0.109414471202518	0.115319007379266
FBgn0000395	682.013085027031	1.42217646444777	0.111753137175255	12.72605405446	4.23717883722194e-37	1.13529490114772e-36
FBgn0000404	36673.0513733418	-5.81448403012379	0.114722505650579	-50.6830285579142	0	0
FBgn0000405	63932.7999579149	-5.84617617399313	0.102161219375257	-57.2250038688269	0	0
FBgn0000406	16484.2031040113	1.54081263946203	0.0738939300788946	20.8516807512734	1.47161593312465e-96	1.21259510919114e-95
FBgn0000411	249.724997910097	2.55832747064195	0.187667774651255	13.6322150960447	2.57639743134166e-42	7.93605632135899e-42
FBgn0000412	8492.91289497315	-1.68905267140036	0.0911892604982464	-18.5224955457648	1.35985124744582e-76	8.26118372227242e-76
FBgn0000414	3444.15787788662	0.109736267664387	0.121350928945892	0.904288649601656	0.3658423637854	0.376746851184267
FBgn0000416	40198.6945893938	0.6038929244092	0.147479421349378	4.09476060377658	4.22604825996194e-05	4.91824940802819e-05
FBgn0000422	2035.91587268717	2.10923926195	0.0879971840761807	23.9693949765938	5.80115386770133e-127	6.93789818833592e-126
FBgn0000426	1416.01187810047	-3.16946636134654	0.196080074794541	-16.1641429638764	9.02847519197106e-59	3.93654844532583e-58
FBgn0000427	8566.38912556452	-8.57767121700028	0.329118834853697	-26.0625351958763	9.70010304110329e-150	1.49825382396963e-148
FBgn0000439	99.6642783251962	1.75418996360282	0.264234085868461	6.63877242724875	3.16306304094882e-11	4.21979822647073e-11
FBgn0000447	3225.47916522582	0.854575506737628	0.0674146644396452	12.6764037741775	7.99150678227332e-37	2.12579117828324e-36
FBgn0000448	121.862252628848	2.18029041891282	0.304868652139632	7.15157299253659	8.57890816049803e-13	1.18587247103936e-12
FBgn0000451	210.766086882612	2.06661213359767	0.246216785026957	8.39346567445194	4.72017513188714e-17	7.35411252088324e-17
FBgn0000454	14553.3870495052	-1.50452533494698	0.115993067440974	-12.9708211718136	1.79101224679969e-38	4.98060736836553e-38
FBgn0000455	2344.57327255992	0.316272586074123	0.104942781237884	3.01376218872261	0.00258029977505058	0.00286522151508295
FBgn0000459	286.897369220149	1.84820610795296	0.294105021007155	6.28417053753055	3.29608732803449e-10	4.30967886113262e-10
FBgn0000463	2205.88518191252	-2.7638144108793	0.129309921923349	-21.3735680121871	2.35435330808355e-101	2.06066953246779e-100
FBgn0000464	127.100860252706	1.00737884172284	0.244106837062283	4.12679486509349	3.67854250211714e-05	4.28570875616408e-05
FBgn0000473	4443.2290272135	2.80721892607948	0.111472963863865	25.1829576318413	6.15771627285617e-140	8.62080278199864e-139
FBgn0000477	1262.24161210993	1.25184574114805	0.169879341197924	7.36902870190403	1.71875658500592e-13	2.41656685012256e-13
FBgn0000479	8211.52880151962	0.593438654817697	0.0489460982907416	12.1243301415498	7.84994219679078e-34	1.92597419014285e-33
FBgn0000482	1011.96174300169	-0.434616309598805	0.0886632254221359	-4.90187794916716	9.49248088126369e-07	1.1505093249873e-06
FBgn0000489	4412.75173629964	1.53698073936447	0.0875199323668649	17.5614936826251	4.85798930968242e-69	2.58567575149583e-68
FBgn0000490	638.867016248009	1.50817019344794	0.132142547772325	11.4132065627071	3.59237457323806e-30	7.90161912832854e-30
FBgn0000492	419.526478256773	2.16024259922609	0.162224546876555	13.3163731433932	1.85922404274088e-40	5.43642447142446e-40
FBgn0000499	3240.4513327329	-0.726375008905793	0.0692008117639836	-10.4966255509136	8.95233509310743e-26	1.74873188064403e-25
FBgn0000500	120.95284491687	1.94866598489595	0.237811100209494	8.19417589498269	2.52315865226665e-16	3.85637597143743e-16
FBgn0000504	3096.66936721137	2.63630832111608	0.123051022947009	21.4245136527747	7.89549921061024e-102	6.95698871532965e-101
