FBgn0000003	11
FBgn0000008	1072
FBgn0000014	0
FBgn0000015	3
FBgn0000017	5912
FBgn0000018	287
FBgn0000022	0
FBgn0000024	10818
FBgn0000028	800
FBgn0000032	615
FBgn0000036	4086
FBgn0000037	3262
FBgn0000038	15129
FBgn0000039	1863
FBgn0000042	32261
FBgn0000043	1082
FBgn0000044	47096
FBgn0000045	638
FBgn0000046	3808
FBgn0000047	31
FBgn0000052	10918
FBgn0000053	21845
FBgn0000055	273
FBgn0000056	0
FBgn0000057	1426
FBgn0000061	15
FBgn0000063	41
FBgn0000064	87979
FBgn0000071	42
FBgn0000075	464
FBgn0000077	461
FBgn0000078	480
FBgn0000079	1283
FBgn0000083	9181
FBgn0000084	5350
FBgn0000092	32
FBgn0000094	0
FBgn0000097	2049
FBgn0000100	52053
FBgn0000108	39446
FBgn0000109	523
FBgn0000114	3733
FBgn0000115	949
FBgn0000116	121497
FBgn0000117	14516
FBgn0000119	2203
FBgn0000120	207199
FBgn0000121	241442
FBgn0000137	1
FBgn0000139	1250
FBgn0000140	4
FBgn0000146	19
FBgn0000147	41
FBgn0000150	14131
FBgn0000152	328
FBgn0000153	1085
FBgn0000157	739
FBgn0000158	0
FBgn0000163	2781
FBgn0000166	1
FBgn0000173	7202
FBgn0000179	1607
FBgn0000180	245
FBgn0000181	22716
FBgn0000182	0
FBgn0000183	4066
FBgn0000206	8629
FBgn0000212	3229
FBgn0000216	0
FBgn0000221	188
FBgn0000227	0
FBgn0000228	2514
FBgn0000229	3836
FBgn0000233	48
FBgn0000239	3796
FBgn0000241	1136
FBgn0000244	4927
FBgn0000246	112
FBgn0000247	2854
FBgn0000250	4932
FBgn0000251	1
FBgn0000253	120267
FBgn0000256	3401
FBgn0000257	1210
FBgn0000259	4562
FBgn0000261	18226
FBgn0000273	13911
FBgn0000274	4
FBgn0000276	3
FBgn0000277	1
FBgn0000278	4
FBgn0000279	2
FBgn0000280	0
FBgn0000281	0
FBgn0000283	2595
FBgn0000286	3679
FBgn0000287	1076
FBgn0000289	6429
FBgn0000299	19211
FBgn0000303	4588
FBgn0000307	2858
FBgn0000308	11553
FBgn0000316	1311
FBgn0000317	2051
FBgn0000318	2302
FBgn0000319	17470
FBgn0000320	1887
FBgn0000326	937
FBgn0000330	1179
FBgn0000337	0
FBgn0000339	1434
FBgn0000346	13041
FBgn0000351	19
FBgn0000352	1899
FBgn0000355	0
FBgn0000356	0
FBgn0000357	16
FBgn0000358	4
FBgn0000359	0
FBgn0000360	2
FBgn0000370	10455
FBgn0000376	927
FBgn0000377	1211
FBgn0000382	15762
FBgn0000384	976
FBgn0000392	0
FBgn0000394	1112
FBgn0000395	1090
FBgn0000404	62
FBgn0000405	30
FBgn0000406	59852
FBgn0000411	719
FBgn0000412	3888
FBgn0000414	8460
FBgn0000416	44826
FBgn0000422	10750
FBgn0000426	155
FBgn0000427	0
FBgn0000439	1396
FBgn0000442	27
FBgn0000447	941
FBgn0000448	1011
FBgn0000449	0
FBgn0000451	141
FBgn0000454	4631
FBgn0000455	2006
FBgn0000459	2074
FBgn0000463	655
FBgn0000464	570
FBgn0000473	10223
FBgn0000477	6372
FBgn0000479	14043
FBgn0000482	885
FBgn0000489	4400
FBgn0000490	862
FBgn0000492	528
FBgn0000499	1566
FBgn0000500	1224
FBgn0000504	1422
FBgn0000520	596
FBgn0000524	534
FBgn0000527	1425
FBgn0000529	158
FBgn0000533	952
FBgn0000535	6009
FBgn0000536	9998
FBgn0000541	7440
FBgn0000542	317
FBgn0000543	1219
FBgn0000546	3033
FBgn0000547	4720
FBgn0000551	23
FBgn0000552	2
FBgn0000557	40107
FBgn0000559	150050
FBgn0000560	33
FBgn0000562	4077
FBgn0000564	688
FBgn0000565	3336
FBgn0000566	1131
FBgn0000567	1908
FBgn0000568	9970
FBgn0000575	6082
FBgn0000576	140
FBgn0000577	102
FBgn0000578	1783
FBgn0000579	54994
FBgn0000581	4729
FBgn0000588	347
FBgn0000591	0
FBgn0000592	16483
FBgn0000594	0
FBgn0000606	1
FBgn0000611	6055
FBgn0000615	252
FBgn0000617	382
FBgn0000618	198
FBgn0000625	292
FBgn0000629	1129
FBgn0000633	2745
FBgn0000635	5607
FBgn0000636	2123
FBgn0000639	70
FBgn0000640	0
FBgn0000644	17
FBgn0000658	176
FBgn0000659	988
FBgn0000662	3019
FBgn0000667	10134
FBgn0000709	1680
FBgn0000711	8709
FBgn0000715	317
FBgn0000719	1875
FBgn0000721	9548
FBgn0000723	5407
FBgn0000808	2
FBgn0000810	726
FBgn0000826	5
FBgn0000927	2
FBgn0000928	3
FBgn0000964	1060
FBgn0000996	200
FBgn0001075	265
FBgn0001077	5
FBgn0001078	3249
FBgn0001079	558
FBgn0001083	1000
FBgn0001084	161
FBgn0001085	610
FBgn0001086	3
FBgn0001087	4270
FBgn0001089	181
FBgn0001090	17038
FBgn0001091	52597
FBgn0001092	47376
FBgn0001098	25820
FBgn0001099	12
FBgn0001104	1517
FBgn0001105	16746
FBgn0001108	3074
FBgn0001112	964
FBgn0001114	44773
FBgn0001120	4
FBgn0001122	11975
FBgn0001123	3831
FBgn0001124	14818
FBgn0001125	28201
FBgn0001128	52150
FBgn0001133	782
FBgn0001134	576
FBgn0001137	681
FBgn0001138	408
FBgn0001139	4803
FBgn0001142	11354
FBgn0001145	40585
FBgn0001147	15
FBgn0001148	0
FBgn0001149	14681
FBgn0001150	196
FBgn0001168	1941
FBgn0001169	1092
FBgn0001170	42
FBgn0001174	1
FBgn0001179	594
FBgn0001180	291
FBgn0001185	693
FBgn0001186	16348
FBgn0001187	12357
FBgn0001189	1383
FBgn0001197	2238
FBgn0001202	2991
FBgn0001206	291
FBgn0001208	39547
FBgn0001215	8247
FBgn0001216	947
FBgn0001217	10
FBgn0001218	10112
FBgn0001220	10378
FBgn0001222	2467
FBgn0001223	0
FBgn0001224	399
FBgn0001225	343
FBgn0001226	245
FBgn0001227	53
FBgn0001228	0
FBgn0001229	377
FBgn0001230	582
FBgn0001233	5289
FBgn0001234	7088
FBgn0001235	13791
FBgn0001247	3422
FBgn0001248	16319
FBgn0001250	5668
FBgn0001253	120
FBgn0001254	1
FBgn0001255	28
FBgn0001256	31
FBgn0001257	278
FBgn0001258	970
FBgn0001259	180
FBgn0001263	20060
FBgn0001269	174
FBgn0001276	308
FBgn0001280	489
FBgn0001281	1
FBgn0001285	18
FBgn0001291	1398
FBgn0001296	3368
FBgn0001297	7457
FBgn0001301	1458
FBgn0001308	5104
FBgn0001311	151
FBgn0001313	0
FBgn0001316	4639
FBgn0001319	488
FBgn0001320	661
FBgn0001321	40
FBgn0001323	589
FBgn0001324	1814
FBgn0001325	116
FBgn0001330	252
FBgn0001341	232
FBgn0001404	4664
FBgn0001491	740
FBgn0001565	6529
FBgn0001612	559
FBgn0001624	14846
FBgn0001941	1287
FBgn0001942	56426
FBgn0001961	3679
FBgn0001965	3020
FBgn0001967	0
FBgn0001970	0
FBgn0001977	487
FBgn0001978	1602
FBgn0001981	18
FBgn0001983	0
FBgn0001986	765
FBgn0001987	1299
FBgn0001989	4355
FBgn0001990	323
FBgn0001991	9746
FBgn0001992	78
FBgn0001994	5459
FBgn0001995	824
FBgn0002021	1165
FBgn0002022	1764
FBgn0002023	575
FBgn0002031	3618
FBgn0002036	1663
FBgn0002044	3681
FBgn0002069	376
FBgn0002121	2561
FBgn0002174	1814
FBgn0002183	1264
FBgn0002283	715
FBgn0002284	1799
FBgn0002306	1336
FBgn0002354	384
FBgn0002413	4456
FBgn0002431	6344
FBgn0002440	0
FBgn0002441	1654
FBgn0002466	18
FBgn0002521	2296
FBgn0002522	119
FBgn0002524	1319
FBgn0002525	1293
FBgn0002526	1694
FBgn0002531	21
FBgn0002533	2
FBgn0002534	7
FBgn0002535	4
FBgn0002542	116
FBgn0002543	447
FBgn0002552	618
FBgn0002561	0
FBgn0002562	6
FBgn0002563	1391
FBgn0002564	2
FBgn0002565	3157
FBgn0002566	2599
FBgn0002567	11836
FBgn0002569	4
FBgn0002570	324
FBgn0002571	8
FBgn0002573	24
FBgn0002576	842
FBgn0002577	10
