FBgn0000003	25
FBgn0000008	578
FBgn0000014	746
FBgn0000015	819
FBgn0000017	2173
FBgn0000018	434
FBgn0000022	0
FBgn0000024	3181
FBgn0000028	355
FBgn0000032	1018
FBgn0000036	870
FBgn0000037	539
FBgn0000038	2656
FBgn0000039	402
FBgn0000042	33992
FBgn0000043	7200
FBgn0000044	37744
FBgn0000045	62329
FBgn0000046	21203
FBgn0000047	29936
FBgn0000052	4262
FBgn0000053	6371
FBgn0000055	308
FBgn0000056	0
FBgn0000057	2059
FBgn0000061	23
FBgn0000063	251
FBgn0000064	141533
FBgn0000071	14
FBgn0000075	186
FBgn0000077	318
FBgn0000078	17713
FBgn0000079	40711
FBgn0000083	10159
FBgn0000084	2554
FBgn0000092	242
FBgn0000094	12709
FBgn0000097	1748
FBgn0000100	29082
FBgn0000108	6579
FBgn0000109	426
FBgn0000114	16974
FBgn0000115	1005
FBgn0000116	147668
FBgn0000117	7221
FBgn0000119	1320
FBgn0000120	22428
FBgn0000121	19595
FBgn0000137	1
FBgn0000139	795
FBgn0000140	1253
FBgn0000146	278
FBgn0000147	980
FBgn0000150	11006
FBgn0000152	183
FBgn0000153	5150
FBgn0000157	499
FBgn0000158	113
FBgn0000163	2810
FBgn0000166	48
FBgn0000173	4120
FBgn0000179	365
FBgn0000180	152
FBgn0000181	15923
FBgn0000182	36
FBgn0000183	3177
FBgn0000206	969
FBgn0000212	1930
FBgn0000216	0
FBgn0000221	219
FBgn0000227	0
FBgn0000228	1632
FBgn0000229	1442
FBgn0000233	43
FBgn0000239	3442
FBgn0000241	220
FBgn0000244	4042
FBgn0000246	146
FBgn0000247	2608
FBgn0000250	4573
FBgn0000251	1700
FBgn0000253	35236
FBgn0000256	10285
FBgn0000257	736
FBgn0000259	3090
FBgn0000261	42336
FBgn0000273	8070
FBgn0000274	1669
FBgn0000276	957
FBgn0000277	78
FBgn0000278	1
FBgn0000279	3
FBgn0000280	0
FBgn0000281	5
FBgn0000283	1965
FBgn0000286	3145
FBgn0000287	1226
FBgn0000289	3371
FBgn0000299	16546
FBgn0000303	794
FBgn0000307	1629
FBgn0000308	10176
FBgn0000316	711
FBgn0000317	1757
FBgn0000318	3154
FBgn0000319	14321
FBgn0000320	776
FBgn0000326	881
FBgn0000330	633
FBgn0000337	2
FBgn0000339	1574
FBgn0000346	3548
FBgn0000351	51
FBgn0000352	585
FBgn0000355	300
FBgn0000356	27
FBgn0000357	81
FBgn0000358	38
FBgn0000359	38
FBgn0000360	55
FBgn0000370	7010
FBgn0000376	490
FBgn0000377	620
FBgn0000382	4431
FBgn0000384	621
FBgn0000392	0
FBgn0000394	542
FBgn0000395	782
FBgn0000404	1643
FBgn0000405	2930
FBgn0000406	21229
FBgn0000411	431
FBgn0000412	3686
FBgn0000414	2568
FBgn0000416	41502
FBgn0000422	2521
FBgn0000426	303
FBgn0000427	117
FBgn0000439	143
FBgn0000442	30
FBgn0000447	3759
FBgn0000448	168
FBgn0000449	2
FBgn0000451	297
FBgn0000454	6582
FBgn0000455	2204
FBgn0000459	380
FBgn0000463	511
FBgn0000464	115
FBgn0000473	2667
FBgn0000477	1834
FBgn0000479	8044
FBgn0000482	676
FBgn0000489	4851
FBgn0000490	791
FBgn0000492	389
FBgn0000499	2128
FBgn0000500	195
FBgn0000504	3166
FBgn0000520	372
FBgn0000524	485
FBgn0000527	1399
FBgn0000529	51
FBgn0000533	374
FBgn0000535	831
FBgn0000536	5993
FBgn0000541	5419
FBgn0000542	358
FBgn0000543	904
FBgn0000546	1029
FBgn0000547	2583
FBgn0000551	18
FBgn0000552	0
FBgn0000557	10676
FBgn0000559	104235
FBgn0000560	112
FBgn0000562	3374
FBgn0000564	5
FBgn0000565	2677
FBgn0000566	1561
FBgn0000567	871
FBgn0000568	4548
FBgn0000575	2811
FBgn0000576	87
FBgn0000577	302
FBgn0000578	1088
FBgn0000579	84396
FBgn0000581	3545
FBgn0000588	208
FBgn0000591	1
FBgn0000592	58219
FBgn0000594	0
FBgn0000606	11
FBgn0000611	3258
FBgn0000615	35221
FBgn0000617	379
FBgn0000618	211
FBgn0000625	208
FBgn0000629	906
FBgn0000633	616
FBgn0000635	3895
FBgn0000636	1800
FBgn0000639	230
FBgn0000640	143
FBgn0000644	21
FBgn0000658	154
FBgn0000659	1361
FBgn0000662	1821
FBgn0000667	21583
FBgn0000709	1149
