FBgn0000003	6
FBgn0000008	585
FBgn0000014	189
FBgn0000015	77
FBgn0000017	3108
FBgn0000018	497
FBgn0000022	0
FBgn0000024	569
FBgn0000028	28
FBgn0000032	5233
FBgn0000036	112
FBgn0000037	58
FBgn0000038	257
FBgn0000039	33
FBgn0000042	60236
FBgn0000043	8363
FBgn0000044	6881
FBgn0000045	6390
FBgn0000046	2083
FBgn0000047	4036
FBgn0000052	3472
FBgn0000053	2531
FBgn0000055	66
FBgn0000056	0
FBgn0000057	1351
FBgn0000061	11
FBgn0000063	1528
FBgn0000064	38358
FBgn0000071	0
FBgn0000075	84
FBgn0000077	793
FBgn0000078	3027
FBgn0000079	10820
FBgn0000083	7822
FBgn0000084	2647
FBgn0000092	11
FBgn0000094	0
FBgn0000097	1763
FBgn0000100	50784
FBgn0000108	964
FBgn0000109	887
FBgn0000114	31281
FBgn0000115	2371
FBgn0000116	36753
FBgn0000117	14274
FBgn0000119	597
FBgn0000120	7866
FBgn0000121	7186
FBgn0000137	0
FBgn0000139	2220
FBgn0000140	8374
FBgn0000146	3674
FBgn0000147	3850
FBgn0000150	28791
FBgn0000152	333
FBgn0000153	1420
FBgn0000157	103
FBgn0000158	3190
FBgn0000163	2205
FBgn0000166	2579
FBgn0000173	9109
FBgn0000179	65
FBgn0000180	93
FBgn0000181	51303
FBgn0000182	0
FBgn0000183	9918
FBgn0000206	197
FBgn0000212	3892
FBgn0000216	0
FBgn0000221	395
FBgn0000227	0
FBgn0000228	2103
FBgn0000229	985
FBgn0000233	12
FBgn0000239	7977
FBgn0000241	22
FBgn0000244	1446
FBgn0000246	1693
FBgn0000247	1750
FBgn0000250	8488
FBgn0000251	5676
FBgn0000253	37414
FBgn0000256	1500
FBgn0000257	2359
FBgn0000259	10626
FBgn0000261	10889
FBgn0000273	5057
FBgn0000274	31
FBgn0000276	0
FBgn0000277	0
FBgn0000278	0
FBgn0000279	0
FBgn0000280	0
FBgn0000281	0
FBgn0000283	5299
FBgn0000286	2122
FBgn0000287	64
FBgn0000289	5985
FBgn0000299	6145
FBgn0000303	115
FBgn0000307	5380
FBgn0000308	20297
FBgn0000316	5268
FBgn0000317	1338
FBgn0000318	4793
FBgn0000319	12220
FBgn0000320	420
FBgn0000326	1169
FBgn0000330	1213
FBgn0000337	0
FBgn0000339	3759
FBgn0000346	668
FBgn0000351	2818
FBgn0000352	2719
FBgn0000355	23223
FBgn0000356	3598
FBgn0000357	4265
FBgn0000358	3371
FBgn0000359	3389
FBgn0000360	6195
FBgn0000370	4892
FBgn0000376	2958
FBgn0000377	1288
FBgn0000382	5182
FBgn0000384	5800
FBgn0000392	0
FBgn0000394	507
FBgn0000395	258
FBgn0000404	58971
FBgn0000405	104289
FBgn0000406	7458
FBgn0000411	53
FBgn0000412	10787
FBgn0000414	2120
FBgn0000416	18454
FBgn0000422	636
FBgn0000426	2544
FBgn0000427	7893
FBgn0000439	33
FBgn0000442	6
FBgn0000447	1883
FBgn0000448	37
FBgn0000449	14
FBgn0000451	42
FBgn0000454	13779
FBgn0000455	1800
FBgn0000459	61
FBgn0000463	2563
FBgn0000464	53
FBgn0000473	919
FBgn0000477	814
FBgn0000479	5267
FBgn0000482	824
FBgn0000489	1511
FBgn0000490	213
FBgn0000492	96
FBgn0000499	3185
FBgn0000500	51
FBgn0000504	572
FBgn0000520	1448
FBgn0000524	3635
FBgn0000527	184
FBgn0000529	4
FBgn0000533	1242
FBgn0000535	106
FBgn0000536	5081
FBgn0000541	14109
FBgn0000542	83
FBgn0000543	1547
FBgn0000546	2654
FBgn0000547	3917
FBgn0000551	4
FBgn0000552	0
FBgn0000557	2013
FBgn0000559	136413
FBgn0000560	17
FBgn0000562	6117
FBgn0000564	14
FBgn0000565	1404
FBgn0000566	3945
FBgn0000567	307
FBgn0000568	2435
FBgn0000575	3276
FBgn0000576	20
FBgn0000577	24
FBgn0000578	1907
FBgn0000579	56065
FBgn0000581	5176
FBgn0000588	1498
FBgn0000591	0
FBgn0000592	3431
FBgn0000594	0
FBgn0000606	0
FBgn0000611	5540
FBgn0000615	12904
FBgn0000617	1285
FBgn0000618	924
FBgn0000625	42
FBgn0000629	3864
FBgn0000633	83
FBgn0000635	1187
FBgn0000636	873
FBgn0000639	0
FBgn0000640	1
FBgn0000644	247
FBgn0000658	16
FBgn0000659	316
FBgn0000662	4025
FBgn0000667	5528
FBgn0000709	1686
FBgn0000711	3095
FBgn0000715	35
FBgn0000719	2698
FBgn0000721	10759
FBgn0000723	698
FBgn0000808	478
FBgn0000810	1262
FBgn0000826	2013
FBgn0000927	10539
FBgn0000928	42
FBgn0000964	1320
FBgn0000996	7493
FBgn0001075	23
FBgn0001077	0
FBgn0001078	3082
FBgn0001079	885
FBgn0001083	107
FBgn0001084	579
FBgn0001085	2699
FBgn0001086	4244
FBgn0001087	3789
FBgn0001089	271
FBgn0001090	840
FBgn0001091	61654
FBgn0001092	53169
FBgn0001098	8099
FBgn0001099	21
FBgn0001104	7440
FBgn0001105	18003
FBgn0001108	6295
FBgn0001112	85
FBgn0001114	2567
FBgn0001120	13172
FBgn0001122	2800
FBgn0001123	671
FBgn0001124	6562
FBgn0001125	12255
FBgn0001128	19476
FBgn0001133	2021
FBgn0001134	38
FBgn0001137	791
FBgn0001138	42
FBgn0001139	14058
FBgn0001142	14632
FBgn0001145	4334
FBgn0001147	3
FBgn0001148	2
FBgn0001149	44760
FBgn0001150	8
FBgn0001168	813
FBgn0001169	3741
FBgn0001170	5
FBgn0001174	0
FBgn0001179	2207
FBgn0001180	1725
FBgn0001185	922
FBgn0001186	5855
FBgn0001187	1321
FBgn0001189	1101
FBgn0001197	28294
FBgn0001202	1404
FBgn0001206	1629
FBgn0001208	2270
FBgn0001215	9767
FBgn0001216	1037
FBgn0001217	29
FBgn0001218	17515
FBgn0001220	8806
FBgn0001222	5698
FBgn0001223	0
FBgn0001224	3755
FBgn0001225	78154
FBgn0001226	35904
FBgn0001227	24
FBgn0001228	0
FBgn0001229	20
FBgn0001230	287
FBgn0001233	86507
FBgn0001234	2336
FBgn0001235	1275
FBgn0001247	2456
FBgn0001248	19725
FBgn0001250	767
FBgn0001253	4
FBgn0001254	0
FBgn0001255	34
FBgn0001256	0
FBgn0001257	384
FBgn0001258	377
FBgn0001259	33
FBgn0001263	359
FBgn0001269	25
FBgn0001276	905
FBgn0001280	2703
FBgn0001281	0
FBgn0001285	115
FBgn0001291	1948
FBgn0001296	1220
FBgn0001297	3224
FBgn0001301	2404
FBgn0001308	7735
FBgn0001311	22
FBgn0001313	0
FBgn0001316	6282
FBgn0001319	35
FBgn0001320	100
FBgn0001321	5
FBgn0001323	70
FBgn0001324	1747
FBgn0001325	5
FBgn0001330	1200
FBgn0001341	1914
FBgn0001404	2835
FBgn0001491	3288
FBgn0001565	5675
FBgn0001612	3026
FBgn0001624	4518
FBgn0001941	6773
FBgn0001942	58296
FBgn0001961	2498
FBgn0001965	2106
FBgn0001967	0
FBgn0001970	1
FBgn0001977	2127
FBgn0001978	6648
FBgn0001981	26
FBgn0001983	0
FBgn0001986	1695
FBgn0001987	935
FBgn0001989	4796
FBgn0001990	1974
FBgn0001991	426
FBgn0001992	22
FBgn0001994	4775
FBgn0001995	2323
FBgn0002021	1600
FBgn0002022	2166
FBgn0002023	57
FBgn0002031	8814
FBgn0002036	828
FBgn0002044	6010
FBgn0002069	1346
FBgn0002121	18706
FBgn0002174	2384
FBgn0002183	9110
FBgn0002283	2561
FBgn0002284	8028
FBgn0002306	151
FBgn0002354	724
FBgn0002413	9629
FBgn0002431	7555
FBgn0002440	0
FBgn0002441	2987
FBgn0002466	2733
FBgn0002521	11456
FBgn0002522	18
FBgn0002524	4918
FBgn0002525	7668
FBgn0002526	1554
FBgn0002531	2
FBgn0002533	1
FBgn0002534	0
FBgn0002535	0
FBgn0002542	8026
FBgn0002543	53
FBgn0002552	1510
FBgn0002561	0
FBgn0002562	1
FBgn0002563	82
FBgn0002564	102
FBgn0002565	81
FBgn0002566	4799
FBgn0002567	3937
FBgn0002569	1318
FBgn0002570	15351
FBgn0002571	907
FBgn0002573	4
FBgn0002576	31
FBgn0002577	20
FBgn0002578	239
FBgn0002579	50059
FBgn0002590	22372
FBgn0002592	2
FBgn0002593	31027
FBgn0002609	115
FBgn0002622	56527
FBgn0002626	34460
FBgn0002629	0
FBgn0002631	0
FBgn0002632	0
FBgn0002633	9
FBgn0002638	11428
FBgn0002641	2279
FBgn0002643	1322
FBgn0002645	9498
FBgn0002673	6024
FBgn0002707	1379
FBgn0002709	16
