FBgn0000003	17
FBgn0000008	1175
FBgn0000014	0
FBgn0000015	2
FBgn0000017	8892
FBgn0000018	332
FBgn0000022	0
FBgn0000024	19002
FBgn0000028	1100
FBgn0000032	777
FBgn0000036	7206
FBgn0000037	5159
FBgn0000038	24616
FBgn0000039	3147
FBgn0000042	55959
FBgn0000043	1283
FBgn0000044	25733
FBgn0000045	1040
FBgn0000046	2996
FBgn0000047	41
FBgn0000052	6764
FBgn0000053	8499
FBgn0000055	304
FBgn0000056	0
FBgn0000057	1811
FBgn0000061	18
FBgn0000063	57
FBgn0000064	96674
FBgn0000071	21
FBgn0000075	539
FBgn0000077	558
FBgn0000078	473
FBgn0000079	1614
FBgn0000083	11254
FBgn0000084	5890
FBgn0000092	110
FBgn0000094	0
FBgn0000097	2370
FBgn0000100	37511
FBgn0000108	62416
FBgn0000109	481
FBgn0000114	4249
FBgn0000115	1041
FBgn0000116	144464
FBgn0000117	20161
FBgn0000119	2454
FBgn0000120	276016
FBgn0000121	278019
FBgn0000137	1
FBgn0000139	1056
FBgn0000140	14
FBgn0000146	32
FBgn0000147	62
FBgn0000150	13851
FBgn0000152	266
FBgn0000153	1389
FBgn0000157	1298
FBgn0000158	0
FBgn0000163	4107
FBgn0000166	0
FBgn0000173	8991
FBgn0000179	2334
FBgn0000180	511
FBgn0000181	19446
FBgn0000182	0
FBgn0000183	5965
FBgn0000206	12013
FBgn0000212	4234
FBgn0000216	0
FBgn0000221	333
FBgn0000227	0
FBgn0000228	3328
FBgn0000229	5852
FBgn0000233	49
FBgn0000239	3736
FBgn0000241	1823
FBgn0000244	5314
FBgn0000246	214
FBgn0000247	3857
FBgn0000250	5983
FBgn0000251	7
FBgn0000253	177732
FBgn0000256	4954
FBgn0000257	1809
FBgn0000259	6292
FBgn0000261	23210
FBgn0000273	21053
FBgn0000274	1
FBgn0000276	0
FBgn0000277	0
FBgn0000278	0
FBgn0000279	2
FBgn0000280	0
FBgn0000281	3
FBgn0000283	3577
FBgn0000286	4622
FBgn0000287	1722
FBgn0000289	8991
FBgn0000299	22085
FBgn0000303	8166
FBgn0000307	4192
FBgn0000308	14957
FBgn0000316	1384
FBgn0000317	2520
FBgn0000318	2653
FBgn0000319	22169
FBgn0000320	2495
FBgn0000326	1144
FBgn0000330	1352
FBgn0000337	1
FBgn0000339	1671
FBgn0000346	22602
FBgn0000351	30
FBgn0000352	2926
FBgn0000355	0
FBgn0000356	0
FBgn0000357	22
FBgn0000358	5
FBgn0000359	0
FBgn0000360	0
FBgn0000370	12651
FBgn0000376	1186
FBgn0000377	1296
FBgn0000382	19647
FBgn0000384	1169
FBgn0000392	0
FBgn0000394	1242
FBgn0000395	1206
FBgn0000404	91
FBgn0000405	49
FBgn0000406	29521
FBgn0000411	1121
FBgn0000412	5383
FBgn0000414	12547
FBgn0000416	39277
FBgn0000422	16004
FBgn0000426	149
FBgn0000427	0
FBgn0000439	1694
FBgn0000442	32
FBgn0000447	1042
FBgn0000448	1527
FBgn0000449	0
FBgn0000451	274
FBgn0000454	6919
FBgn0000455	2198
FBgn0000459	1625
FBgn0000463	691
FBgn0000464	997
FBgn0000473	12841
FBgn0000477	3865
FBgn0000479	20203
FBgn0000482	1196
FBgn0000489	5766
FBgn0000490	1193
FBgn0000492	592
FBgn0000499	2003
FBgn0000500	2224
FBgn0000504	2447
FBgn0000520	731
FBgn0000524	463
FBgn0000527	2316
FBgn0000529	315
FBgn0000533	1102
FBgn0000535	9303
FBgn0000536	7930
FBgn0000541	9918
FBgn0000542	460
FBgn0000543	1482
FBgn0000546	4147
FBgn0000547	6573
FBgn0000551	45
FBgn0000552	4
FBgn0000557	52150
FBgn0000559	140093
FBgn0000560	28
FBgn0000562	5032
FBgn0000564	343
FBgn0000565	4393
FBgn0000566	1311
FBgn0000567	2060
FBgn0000568	13771
FBgn0000575	8397
FBgn0000576	209
FBgn0000577	197
FBgn0000578	2651
FBgn0000579	63055
FBgn0000581	6514
FBgn0000588	569
FBgn0000591	0
FBgn0000592	17317
FBgn0000594	0
FBgn0000606	13
FBgn0000611	7747
FBgn0000615	153
FBgn0000617	393
FBgn0000618	217
FBgn0000625	499
FBgn0000629	1329
FBgn0000633	4352
FBgn0000635	8355
FBgn0000636	3019
FBgn0000639	5
FBgn0000640	0
FBgn0000644	33
FBgn0000658	251
FBgn0000659	1438
FBgn0000662	4084
FBgn0000667	9507
FBgn0000709	2263
FBgn0000711	14461
FBgn0000715	652
FBgn0000719	2252
FBgn0000721	7996
FBgn0000723	7785
FBgn0000808	5
FBgn0000810	926
FBgn0000826	48
FBgn0000927	17
FBgn0000928	40
FBgn0000964	615
FBgn0000996	311
FBgn0001075	428
FBgn0001077	5
FBgn0001078	4717
FBgn0001079	654
FBgn0001083	1662
FBgn0001084	200
FBgn0001085	1020
FBgn0001086	14
FBgn0001087	5184
FBgn0001089	192
FBgn0001090	24765
FBgn0001091	58726
FBgn0001092	44919
FBgn0001098	40656
FBgn0001099	8
FBgn0001104	1875
FBgn0001105	23450
FBgn0001108	4130
FBgn0001112	661
FBgn0001114	23806
FBgn0001120	1
FBgn0001122	20528
FBgn0001123	5233
FBgn0001124	15889
FBgn0001125	23746
FBgn0001128	51237
FBgn0001133	991
FBgn0001134	797
FBgn0001137	610
FBgn0001138	631
FBgn0001139	6102
FBgn0001142	11417
FBgn0001145	79498
FBgn0001147	21
FBgn0001148	3
FBgn0001149	17035
FBgn0001150	291
FBgn0001168	2592
FBgn0001169	1296
FBgn0001170	46
FBgn0001174	4
FBgn0001179	683
FBgn0001180	417
FBgn0001185	1128
FBgn0001186	21050
FBgn0001187	6264
FBgn0001189	1531
FBgn0001197	2765
FBgn0001202	4145
FBgn0001206	519
FBgn0001208	23633
FBgn0001215	10728
FBgn0001216	1123
FBgn0001217	20
FBgn0001218	20204
FBgn0001220	15000
FBgn0001222	3039
