FBgn0000003	29
FBgn0000008	976
FBgn0000014	243
FBgn0000015	66
FBgn0000017	5878
FBgn0000018	936
FBgn0000022	0
FBgn0000024	848
FBgn0000028	15
FBgn0000032	9757
FBgn0000036	180
FBgn0000037	85
FBgn0000038	370
FBgn0000039	55
FBgn0000042	99599
FBgn0000043	15316
FBgn0000044	7587
FBgn0000045	7657
FBgn0000046	2670
FBgn0000047	4968
FBgn0000052	5959
FBgn0000053	5762
FBgn0000055	72
FBgn0000056	0
FBgn0000057	2208
FBgn0000061	8
FBgn0000063	2372
FBgn0000064	51307
FBgn0000071	1
FBgn0000075	599
FBgn0000077	1360
FBgn0000078	3848
FBgn0000079	11548
FBgn0000083	12357
FBgn0000084	4017
FBgn0000092	51
FBgn0000094	0
FBgn0000097	3183
FBgn0000100	95704
FBgn0000108	1099
FBgn0000109	1340
FBgn0000114	60745
FBgn0000115	3562
FBgn0000116	44986
FBgn0000117	22866
FBgn0000119	1061
FBgn0000120	10285
FBgn0000121	9947
FBgn0000137	2
FBgn0000139	3517
FBgn0000140	14295
FBgn0000146	6412
FBgn0000147	6604
FBgn0000150	46562
FBgn0000152	517
FBgn0000153	1463
FBgn0000157	121
FBgn0000158	3181
FBgn0000163	4240
FBgn0000166	4758
FBgn0000173	14912
FBgn0000179	111
FBgn0000180	87
FBgn0000181	77920
FBgn0000182	0
FBgn0000183	15661
FBgn0000206	288
FBgn0000212	6140
FBgn0000216	0
FBgn0000221	640
FBgn0000227	0
FBgn0000228	3915
FBgn0000229	1570
FBgn0000233	20
FBgn0000239	13472
FBgn0000241	37
FBgn0000244	1953
FBgn0000246	2492
FBgn0000247	2934
FBgn0000250	13236
FBgn0000251	10964
FBgn0000253	61051
FBgn0000256	2456
FBgn0000257	3830
FBgn0000259	18838
FBgn0000261	14373
FBgn0000273	8256
FBgn0000274	97
FBgn0000276	9
FBgn0000277	0
FBgn0000278	0
FBgn0000279	2
FBgn0000280	0
FBgn0000281	0
FBgn0000283	9101
FBgn0000286	3545
FBgn0000287	74
FBgn0000289	9863
FBgn0000299	8262
FBgn0000303	120
FBgn0000307	9356
FBgn0000308	33628
FBgn0000316	8522
FBgn0000317	2677
FBgn0000318	6965
FBgn0000319	22943
FBgn0000320	692
FBgn0000326	1883
FBgn0000330	2008
FBgn0000337	4
FBgn0000339	5820
FBgn0000346	730
FBgn0000351	4742
FBgn0000352	5240
FBgn0000355	160462
FBgn0000356	41847
FBgn0000357	30920
FBgn0000358	49557
FBgn0000359	82961
FBgn0000360	161900
FBgn0000370	8812
FBgn0000376	5117
FBgn0000377	2016
FBgn0000382	8914
FBgn0000384	9258
FBgn0000392	0
FBgn0000394	751
FBgn0000395	379
FBgn0000404	108488
FBgn0000405	169770
FBgn0000406	9705
FBgn0000411	63
FBgn0000412	17106
FBgn0000414	3208
FBgn0000416	33638
FBgn0000422	744
FBgn0000426	3999
FBgn0000427	24322
FBgn0000439	43
FBgn0000442	8
FBgn0000447	2651
FBgn0000448	37
FBgn0000449	72
FBgn0000451	143
FBgn0000454	25597
FBgn0000455	2626
FBgn0000459	70
FBgn0000463	5542
FBgn0000464	67
FBgn0000473	1004
FBgn0000477	920
FBgn0000479	8139
FBgn0000482	1299
FBgn0000489	2497
FBgn0000490	329
FBgn0000492	141
FBgn0000499	5330
FBgn0000500	79
FBgn0000504	761
FBgn0000520	1784
FBgn0000524	6481
FBgn0000527	182
FBgn0000529	18
FBgn0000533	2030
FBgn0000535	118
FBgn0000536	7655
FBgn0000541	24570
FBgn0000542	158
FBgn0000543	2267
FBgn0000546	4638
FBgn0000547	7812
FBgn0000551	2
FBgn0000552	1
FBgn0000557	2575
FBgn0000559	227483
FBgn0000560	5
FBgn0000562	8688
FBgn0000564	1
FBgn0000565	2547
FBgn0000566	7013
FBgn0000567	614
FBgn0000568	3781
FBgn0000575	5910
FBgn0000576	22
FBgn0000577	13
FBgn0000578	3698
FBgn0000579	83594
FBgn0000581	9768
FBgn0000588	2142
FBgn0000591	0
FBgn0000592	5381
FBgn0000594	0
FBgn0000606	0
FBgn0000611	9364
FBgn0000615	22996
FBgn0000617	1779
FBgn0000618	1463
FBgn0000625	28
FBgn0000629	5710
FBgn0000633	107
FBgn0000635	1736
FBgn0000636	1753
FBgn0000639	42
FBgn0000640	12
FBgn0000644	2737
FBgn0000658	20
FBgn0000659	345
FBgn0000662	6013
FBgn0000667	7849
FBgn0000709	3264
FBgn0000711	5204
FBgn0000715	62
FBgn0000719	5613
FBgn0000721	17644
FBgn0000723	1360
FBgn0000808	801
FBgn0000810	2288
FBgn0000826	3628
FBgn0000927	17214
FBgn0000928	90
FBgn0000964	1925
FBgn0000996	11446
FBgn0001075	24
FBgn0001077	0
FBgn0001078	5754
FBgn0001079	1596
FBgn0001083	115
FBgn0001084	963
FBgn0001085	5157
FBgn0001086	6527
FBgn0001087	6763
FBgn0001089	249
FBgn0001090	1372
FBgn0001091	80405
FBgn0001092	55045
FBgn0001098	12682
FBgn0001099	43
FBgn0001104	12102
FBgn0001105	28299
FBgn0001108	10058
FBgn0001112	145
FBgn0001114	2865
FBgn0001120	22082
FBgn0001122	4791
FBgn0001123	1113
FBgn0001124	9151
FBgn0001125	17776
FBgn0001128	22825
FBgn0001133	2851
FBgn0001134	26
FBgn0001137	1276
FBgn0001138	54
FBgn0001139	22093
FBgn0001142	23702
FBgn0001145	5338
FBgn0001147	3
FBgn0001148	1
FBgn0001149	66369
FBgn0001150	8
FBgn0001168	1001
FBgn0001169	6355
FBgn0001170	19
FBgn0001174	2
FBgn0001179	3955
FBgn0001180	3694
FBgn0001185	1409
FBgn0001186	8768
FBgn0001187	1874
FBgn0001189	1661
FBgn0001197	44819
FBgn0001202	2225
FBgn0001206	2357
FBgn0001208	3946
FBgn0001215	20215
FBgn0001216	1203
FBgn0001217	100
FBgn0001218	26589
FBgn0001220	15274
FBgn0001222	9199
FBgn0001223	0
FBgn0001224	4893
FBgn0001225	104992
FBgn0001226	54090
FBgn0001227	28
FBgn0001228	0
FBgn0001229	24
FBgn0001230	292
FBgn0001233	147376
FBgn0001234	3978
FBgn0001235	1502
FBgn0001247	4492
FBgn0001248	30276
FBgn0001250	1101
FBgn0001253	6
FBgn0001254	0
FBgn0001255	53
FBgn0001256	0
FBgn0001257	691
FBgn0001258	432
FBgn0001259	35
FBgn0001263	528
FBgn0001269	23
FBgn0001276	1361
FBgn0001280	4964
FBgn0001281	1
FBgn0001285	95
FBgn0001291	3149
FBgn0001296	3088
FBgn0001297	4666
FBgn0001301	4294
FBgn0001308	12125
FBgn0001311	21
FBgn0001313	0
FBgn0001316	11153
FBgn0001319	62
FBgn0001320	129
FBgn0001321	0
FBgn0001323	104
FBgn0001324	3005
FBgn0001325	13
FBgn0001330	2037
FBgn0001341	3081
FBgn0001404	5437
FBgn0001491	5149
FBgn0001565	8855
FBgn0001612	5079
FBgn0001624	8597
FBgn0001941	11114
FBgn0001942	99300
FBgn0001961	4114
FBgn0001965	3998
FBgn0001967	0
FBgn0001970	3
FBgn0001977	3162
FBgn0001978	11369
FBgn0001981	26
FBgn0001983	0
FBgn0001986	2876
FBgn0001987	1432
FBgn0001989	7214
FBgn0001990	3029
FBgn0001991	575
FBgn0001992	30
FBgn0001994	8469
FBgn0001995	3969
FBgn0002021	2696
FBgn0002022	3502
FBgn0002023	96
FBgn0002031	14847
FBgn0002036	1153
FBgn0002044	10177
FBgn0002069	2151
FBgn0002121	30491
FBgn0002174	3563
FBgn0002183	15744
FBgn0002283	4357
FBgn0002284	13899
FBgn0002306	187
FBgn0002354	1100
FBgn0002413	18437
FBgn0002431	11924
FBgn0002440	4
FBgn0002441	4577
FBgn0002466	4371
FBgn0002521	17682
FBgn0002522	50
FBgn0002524	8351
FBgn0002525	12864
FBgn0002526	2287
FBgn0002531	4
FBgn0002533	2
FBgn0002534	3
FBgn0002535	0
FBgn0002542	13414
FBgn0002543	78
FBgn0002552	2704
FBgn0002561	3
FBgn0002562	10
FBgn0002563	29
FBgn0002564	156
FBgn0002565	110
FBgn0002566	8067
FBgn0002567	7242
FBgn0002569	1072
FBgn0002570	9917
FBgn0002571	577
FBgn0002573	12
FBgn0002576	66
FBgn0002577	31
FBgn0002578	459
FBgn0002579	75951
FBgn0002590	33946
FBgn0002592	14
FBgn0002593	50695
FBgn0002609	204
FBgn0002622	89785
FBgn0002626	53998
FBgn0002629	0
FBgn0002631	0
FBgn0002632	0
FBgn0002633	12
FBgn0002638	19475
FBgn0002641	3723
FBgn0002643	2892
FBgn0002645	16265
FBgn0002673	10832
FBgn0002707	2359
FBgn0002709	27
FBgn0002715	2775
FBgn0002716	59
FBgn0002719	18296
FBgn0002723	1354
FBgn0002732	10
FBgn0002733	116
FBgn0002734	0
FBgn0002735	0
FBgn0002736	6078
FBgn0002772	16751
FBgn0002773	31962
FBgn0002774	2462
FBgn0002775	3351
FBgn0002778	4340
FBgn0002780	53250
FBgn0002781	32698
FBgn0002783	13904
FBgn0002787	10003
FBgn0002789	4693
FBgn0002791	4094
FBgn0002838	2
FBgn0002842	24
FBgn0002855	1
FBgn0002856	0
FBgn0002862	3
FBgn0002863	0
FBgn0002865	0
FBgn0002868	37257
FBgn0002869	603
FBgn0002872	5443
FBgn0002873	3
FBgn0002878	2460
FBgn0002887	3354
FBgn0002891	1531
FBgn0002899	7858
FBgn0002901	2705
FBgn0002905	1149
FBgn0002906	3345
FBgn0002909	0
FBgn0002914	0
FBgn0002917	179
FBgn0002921	37386
FBgn0002922	24
FBgn0002924	4843
FBgn0002926	1276
FBgn0002930	1824
FBgn0002931	178
FBgn0002932	1224
FBgn0002933	2
FBgn0002936	0
FBgn0002937	217
FBgn0002938	4287
FBgn0002939	432
FBgn0002940	35729
FBgn0002941	19
FBgn0002945	169
FBgn0002948	5968
FBgn0002962	31177
FBgn0002973	3936
FBgn0002985	167
FBgn0002989	1373
FBgn0003002	21
FBgn0003008	1737
FBgn0003009	1
FBgn0003011	73
FBgn0003015	7622
FBgn0003016	4711
FBgn0003023	15707
FBgn0003028	19632
FBgn0003034	0
FBgn0003041	8852
FBgn0003042	2538
FBgn0003044	9148
FBgn0003046	112
FBgn0003048	3502
FBgn0003053	2234
FBgn0003057	0
FBgn0003060	2
FBgn0003062	8522
FBgn0003065	0
FBgn0003067	0
FBgn0003068	388
FBgn0003071	8294
FBgn0003074	13915
FBgn0003076	17300
FBgn0003079	4077
FBgn0003082	2167
FBgn0003086	0
FBgn0003087	10818
FBgn0003089	82
FBgn0003090	99
FBgn0003091	1029
FBgn0003093	2936
FBgn0003114	3395
FBgn0003116	2182
FBgn0003117	57
FBgn0003118	909
FBgn0003124	33695
FBgn0003129	79
FBgn0003130	2
FBgn0003132	0
FBgn0003134	5160
FBgn0003137	2924
FBgn0003139	5440
FBgn0003140	0
FBgn0003141	3709
FBgn0003145	2
FBgn0003149	11545
FBgn0003159	3813
FBgn0003162	875
FBgn0003165	18100
FBgn0003169	6426
FBgn0003174	338
FBgn0003175	3480
FBgn0003187	7665
FBgn0003189	5561
FBgn0003204	13980
FBgn0003205	8015
FBgn0003206	3411
FBgn0003209	3708
FBgn0003210	8787
FBgn0003218	6268
FBgn0003227	664
FBgn0003231	19290
FBgn0003248	229
FBgn0003249	721
FBgn0003250	2112
FBgn0003254	5
FBgn0003255	83
FBgn0003256	10996
FBgn0003257	3875
FBgn0003261	39144
FBgn0003267	1
FBgn0003268	4643
FBgn0003270	0
FBgn0003274	152512
FBgn0003275	3699
FBgn0003277	8957
FBgn0003278	3340
FBgn0003279	76643
FBgn0003285	581
FBgn0003292	1600
FBgn0003295	13
FBgn0003300	6
FBgn0003301	1276
FBgn0003302	951
FBgn0003308	294
FBgn0003310	5154
FBgn0003312	105
FBgn0003313	0
FBgn0003317	5263
FBgn0003319	4
FBgn0003321	3476
FBgn0003326	31
FBgn0003330	1614
FBgn0003334	5866
FBgn0003339	44
FBgn0003345	3920
FBgn0003346	8398
FBgn0003353	986
FBgn0003356	9711
FBgn0003357	10948
FBgn0003358	2163
FBgn0003360	163594
FBgn0003366	705
FBgn0003371	10323
FBgn0003372	2
FBgn0003373	0
FBgn0003374	0
FBgn0003375	0
FBgn0003377	0
FBgn0003378	1
FBgn0003380	963
FBgn0003382	1
FBgn0003386	229
FBgn0003388	102
FBgn0003390	303
FBgn0003391	5541
FBgn0003392	6217
FBgn0003396	1930
FBgn0003401	4490
FBgn0003410	8278
FBgn0003411	10
FBgn0003415	12236
FBgn0003416	3740
FBgn0003423	9528
FBgn0003429	1266
FBgn0003430	17
FBgn0003435	2307
FBgn0003444	3067
FBgn0003447	11795
FBgn0003448	1
FBgn0003449	5094
FBgn0003450	897
FBgn0003459	1802
FBgn0003460	104
FBgn0003462	26487
FBgn0003463	874
FBgn0003464	8352
FBgn0003475	5812
FBgn0003479	891
FBgn0003480	1468
FBgn0003482	1035
FBgn0003483	6880
FBgn0003486	223
FBgn0003495	5166
FBgn0003499	96
FBgn0003502	7790
FBgn0003507	2240
FBgn0003510	0
FBgn0003511	0
FBgn0003512	2736
FBgn0003513	43
FBgn0003514	6661
FBgn0003515	258
FBgn0003517	92388
FBgn0003520	8554
FBgn0003525	21203
FBgn0003527	2229
FBgn0003545	9181
FBgn0003557	6688
FBgn0003559	2054
FBgn0003567	14046
FBgn0003575	4300
FBgn0003598	8743
FBgn0003607	19109
FBgn0003612	15073
FBgn0003638	6074
FBgn0003651	649
FBgn0003654	1801
FBgn0003655	19675
FBgn0003656	8486
FBgn0003660	8438
FBgn0003676	27820
FBgn0003683	0
FBgn0003687	2611
FBgn0003701	7829
FBgn0003710	152
FBgn0003714	5980
FBgn0003716	3772
FBgn0003719	46
