FBgn0000003	12
FBgn0000008	1415
FBgn0000014	395
FBgn0000015	117
FBgn0000017	8052
FBgn0000018	1435
FBgn0000022	0
FBgn0000024	1291
FBgn0000028	54
FBgn0000032	9678
FBgn0000036	257
FBgn0000037	179
FBgn0000038	709
FBgn0000039	118
FBgn0000042	145395
FBgn0000043	19172
FBgn0000044	14666
FBgn0000045	17851
FBgn0000046	5039
FBgn0000047	18460
FBgn0000052	7829
FBgn0000053	7658
FBgn0000055	168
FBgn0000056	0
FBgn0000057	3057
FBgn0000061	9
FBgn0000063	3148
FBgn0000064	78770
FBgn0000071	4
FBgn0000075	546
FBgn0000077	1563
FBgn0000078	7290
FBgn0000079	26290
FBgn0000083	11044
FBgn0000084	4758
FBgn0000092	23
FBgn0000094	246
FBgn0000097	4530
FBgn0000100	112836
FBgn0000108	2194
FBgn0000109	1573
FBgn0000114	70581
FBgn0000115	3634
FBgn0000116	64554
FBgn0000117	30361
FBgn0000119	1570
FBgn0000120	11016
FBgn0000121	12458
FBgn0000137	0
FBgn0000139	4579
FBgn0000140	20938
FBgn0000146	6999
FBgn0000147	6429
FBgn0000150	55194
FBgn0000152	656
FBgn0000153	2420
FBgn0000157	175
FBgn0000158	4573
FBgn0000163	5005
FBgn0000166	6251
FBgn0000173	15545
FBgn0000179	117
FBgn0000180	209
FBgn0000181	84040
FBgn0000182	0
FBgn0000183	18650
FBgn0000206	527
FBgn0000212	9801
FBgn0000216	0
FBgn0000221	868
FBgn0000227	0
FBgn0000228	5744
FBgn0000229	1524
FBgn0000233	27
FBgn0000239	16995
FBgn0000241	83
FBgn0000244	2730
FBgn0000246	3099
FBgn0000247	4737
FBgn0000250	18965
FBgn0000251	14538
FBgn0000253	70242
FBgn0000256	3865
FBgn0000257	4083
FBgn0000259	18582
FBgn0000261	22756
FBgn0000273	11924
FBgn0000274	137
FBgn0000276	32
FBgn0000277	3
FBgn0000278	0
FBgn0000279	1
FBgn0000280	0
FBgn0000281	1
FBgn0000283	12883
FBgn0000286	4934
FBgn0000287	122
FBgn0000289	14699
FBgn0000299	13648
FBgn0000303	264
FBgn0000307	13509
FBgn0000308	34366
FBgn0000316	8438
FBgn0000317	4071
FBgn0000318	6336
FBgn0000319	32755
FBgn0000320	901
