FBgn0000003	27
FBgn0000008	1907
FBgn0000014	0
FBgn0000015	2
FBgn0000017	11523
FBgn0000018	538
FBgn0000022	0
FBgn0000024	21781
FBgn0000028	1578
FBgn0000032	1187
FBgn0000036	7777
FBgn0000037	6523
FBgn0000038	29115
FBgn0000039	3635
FBgn0000042	66965
FBgn0000043	2171
FBgn0000044	79653
FBgn0000045	1202
FBgn0000046	7862
FBgn0000047	59
FBgn0000052	14779
FBgn0000053	24449
FBgn0000055	519
FBgn0000056	0
FBgn0000057	2325
FBgn0000061	47
FBgn0000063	92
FBgn0000064	130410
FBgn0000071	18
FBgn0000075	771
FBgn0000077	811
FBgn0000078	329
FBgn0000079	726
FBgn0000083	16395
FBgn0000084	10624
FBgn0000092	185
FBgn0000094	3
FBgn0000097	3792
FBgn0000100	106698
FBgn0000108	73416
FBgn0000109	965
FBgn0000114	7426
FBgn0000115	1712
FBgn0000116	208468
FBgn0000117	27782
FBgn0000119	3760
FBgn0000120	378228
FBgn0000121	482024
FBgn0000137	0
FBgn0000139	2134
FBgn0000140	15
FBgn0000146	48
FBgn0000147	93
FBgn0000150	25262
FBgn0000152	594
FBgn0000153	2865
FBgn0000157	1582
FBgn0000158	5
FBgn0000163	6173
FBgn0000166	17
FBgn0000173	13354
FBgn0000179	3176
FBgn0000180	529
FBgn0000181	42758
FBgn0000182	0
FBgn0000183	7782
FBgn0000206	17641
FBgn0000212	5951
FBgn0000216	0
FBgn0000221	392
FBgn0000227	0
FBgn0000228	4558
FBgn0000229	7274
FBgn0000233	87
FBgn0000239	6999
FBgn0000241	1677
FBgn0000244	8663
FBgn0000246	288
FBgn0000247	5522
FBgn0000250	9474
FBgn0000251	3
FBgn0000253	237805
FBgn0000256	6310
FBgn0000257	2231
FBgn0000259	8602
FBgn0000261	29715
FBgn0000273	26297
FBgn0000274	1
FBgn0000276	0
FBgn0000277	0
FBgn0000278	0
FBgn0000279	4
FBgn0000280	0
FBgn0000281	0
FBgn0000283	5540
FBgn0000286	6676
FBgn0000287	2313
FBgn0000289	12700
FBgn0000299	35189
FBgn0000303	9249
FBgn0000307	5825
FBgn0000308	21699
FBgn0000316	2549
FBgn0000317	4211
FBgn0000318	4445
FBgn0000319	30575
FBgn0000320	4344
FBgn0000326	1832
FBgn0000330	2131
FBgn0000337	0
FBgn0000339	2581
FBgn0000346	23763
FBgn0000351	42
FBgn0000352	3144
FBgn0000355	0
FBgn0000356	0
FBgn0000357	19
FBgn0000358	7
FBgn0000359	0
FBgn0000360	0
FBgn0000370	20415
FBgn0000376	1945
FBgn0000377	2310
FBgn0000382	29736
FBgn0000384	1867
FBgn0000392	0
FBgn0000394	1968
FBgn0000395	1919
FBgn0000404	133
FBgn0000405	71
FBgn0000406	105703
FBgn0000411	1351
FBgn0000412	7007
FBgn0000414	17615
FBgn0000416	79780
FBgn0000422	20981
FBgn0000426	322
FBgn0000427	1
FBgn0000439	2713
FBgn0000442	42
FBgn0000447	1727
FBgn0000448	1674
FBgn0000449	0
FBgn0000451	265
FBgn0000454	8537
FBgn0000455	3124
FBgn0000459	3262
FBgn0000463	1398
FBgn0000464	1119
FBgn0000473	10243
FBgn0000477	7605
FBgn0000479	27886
FBgn0000482	1609
FBgn0000489	11185
FBgn0000490	1896
FBgn0000492	959
FBgn0000499	2931
FBgn0000500	2062
FBgn0000504	2572
FBgn0000520	968
FBgn0000524	921
FBgn0000527	3461
FBgn0000529	426
FBgn0000533	1688
FBgn0000535	11141
FBgn0000536	14709
FBgn0000541	14362
FBgn0000542	608
FBgn0000543	2131
FBgn0000546	5589
FBgn0000547	9179
FBgn0000551	44
FBgn0000552	6
FBgn0000557	72618
FBgn0000559	293303
FBgn0000560	66
FBgn0000562	7345
FBgn0000564	250
FBgn0000565	4992
FBgn0000566	2816
FBgn0000567	3383
FBgn0000568	19388
FBgn0000575	11870
FBgn0000576	291
FBgn0000577	243
FBgn0000578	3247
FBgn0000579	92177
FBgn0000581	9283
FBgn0000588	848
FBgn0000591	0
FBgn0000592	24033
FBgn0000594	0
FBgn0000606	8
FBgn0000611	10863
FBgn0000615	240
FBgn0000617	713
FBgn0000618	406
FBgn0000625	697
FBgn0000629	2031
FBgn0000633	4789
FBgn0000635	10537
FBgn0000636	4540
