FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	908.826113955285	-0.170615448386324	0.153377444316097	-1.11238943344695	0.265970745830652	0.591313397584374
FBgn0000014	267.981411269127	-0.606075500061387	0.240093178867539	-2.52433452262199	0.0115917564174635	0.224196770962604
FBgn0000015	84.2618840555354	-1.0528473409468	0.32903226125276	-3.19983012285233	0.00137508610023654	0.0794523019048622
FBgn0000017	5083.12569355099	-0.107803657047329	0.145533545521483	-0.740747823198027	0.458846356813638	0.72864630220049
FBgn0000018	800.611729154101	0.0335091773417939	0.152566037240671	0.219637200702366	0.826153716794091	0.933539815102894
FBgn0000024	777.670964216748	-0.36609931048569	0.164239261927253	-2.22906086029446	0.0258098556578931	0.291673302827304
FBgn0000032	6784.68705649217	0.268083570731763	0.0950405223054677	2.8207291398307	0.00479146403945678	0.148212727712086
FBgn0000036	167.236565589211	-0.198696092848691	0.241136440193021	-0.823998615429678	0.409940344676435	0.693960189154673
FBgn0000037	94.0462231164482	-0.692714989800221	0.329091657519928	-2.10493026477973	0.0352973787689135	0.313008705357151
FBgn0000038	410.204044666676	-0.644246784374374	0.239267883683869	-2.69257526106421	0.00709025309562751	0.18139156531679
FBgn0000039	55.9858975443108	-0.256860171820161	0.394182539289732	-0.651627472599347	0.514641520588065	0.76411474141819
FBgn0000042	87757.8278985131	0.00286147194732425	0.111261566866671	0.0257184221641715	0.979481929954527	0.992007550489719
FBgn0000043	12393.1078049979	-0.053420238413383	0.100620996589664	-0.530905479213573	0.595484280662102	0.811334409114643
FBgn0000044	10040.164911676	-0.458446444287137	0.22191685314794	-2.06584780643729	0.0388428524368619	0.323233048312908
FBgn0000045	8950.46584571898	-0.401010695177923	0.202380806823104	-1.98146603659129	0.0475390345167185	0.340700535535276
FBgn0000046	3041.27643375553	-0.396913810462852	0.209762169197914	-1.89220874278983	0.0584631739660926	0.365589989810308
FBgn0000047	7116.16468759563	-0.480223541727097	0.296088171134517	-1.62189370783382	0.104826109040571	0.435085577744422
FBgn0000052	5207.91982461849	-0.11886884782263	0.116561598735798	-1.01979424709215	0.307826052162423	0.622439367000953
FBgn0000053	4470.58693422199	0.264922158160227	0.181168521200043	1.46229685160207	0.143659880925774	0.476291348273218
FBgn0000055	111.8259048621	-0.254730163359529	0.472980039286659	-0.538564299127102	0.590187527007451	0.808381570699081
