FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	1373.26252156136	0.0300105345690653	0.117189378330737	0.256085790338168	0.797884593900353	0.99942203223512
FBgn0000017	8559.22251203502	0.0753600842739324	0.077241221155867	0.975645945859159	0.329239947523114	0.99942203223512
FBgn0000018	394.8084230402	-0.049722092885332	0.133833097222255	-0.371523142760114	0.710247922017154	0.99942203223512
FBgn0000024	16250.0558213259	0.0913810461264024	0.114821891491592	0.795850381310723	0.42611900426904	0.99942203223512
FBgn0000028	1148.01396616416	0.0679476680884576	0.120954530110212	0.561762077257831	0.574278133062934	0.99942203223512
FBgn0000032	814.986601887201	-0.0225439851642567	0.0824928220508528	-0.273284203446931	0.784634757157081	0.99942203223512
FBgn0000036	6032.58487331605	0.0877846001722279	0.120463411357548	0.728724175938154	0.466170401269143	0.99942203223512
FBgn0000037	4686.10006088295	0.0347870710846506	0.0641237522289476	0.542498994139438	0.587474800195396	0.99942203223512
FBgn0000038	21238.2535006162	0.0163170502475847	0.0747400407354932	0.218317384992218	0.827181829877389	0.99942203223512
FBgn0000039	2717.72295783463	0.0247357067447567	0.0879533913008226	0.281236531973558	0.778528986450878	0.99942203223512
FBgn0000042	45003.5508390487	0.0482780004055529	0.0790941791060485	0.610386262948913	0.54160596579614	0.99942203223512
FBgn0000043	1488.28518721801	-0.158624779697296	0.138323454874128	-1.14676704570199	0.251477912420117	0.99942203223512
FBgn0000044	68709.6282418433	-0.148918206232565	0.124280965328085	-1.19823824862835	0.230824278946436	0.99942203223512
FBgn0000045	1458.89633884004	0.849023496953131	0.510143669643576	1.66428311762904	0.0960558645541184	0.99942203223512
FBgn0000046	5835.0733601676	0.27136336545118	0.160605249269664	1.68962949022636	0.0910988603941745	0.99942203223512
FBgn0000047	98.3487326111848	1.64410898316489	0.671977045336666	2.44667432403316	NA	NA
FBgn0000052	11556.7928191587	-0.281646779747444	0.241487740182514	-1.16629846109197	0.243493795184561	0.99942203223512
FBgn0000053	19923.8675353436	-0.377871810043228	0.453935415018559	-0.832435182497886	0.405163350188665	0.99942203223512
FBgn0000055	499.461513242781	-0.388274704580037	0.607552125955124	-0.639080480493153	0.522770577422532	0.99942203223512
FBgn0000057	1796.16327022135	-0.0768729272752951	0.103715777383123	-0.741188363187294	0.458579238145681	0.99942203223512
FBgn0000063	56.2717304261876	0.447422325942778	0.266057412204536	1.68167585422809	0.0926317126474514	0.99942203223512
FBgn0000064	104098.103670077	-0.0916090306529872	0.116041956545711	-0.789447484168374	0.429850512164726	0.99942203223512
FBgn0000075	526.906739021917	-0.142324217008169	0.124450168917054	-1.14362413684651	0.252779547284816	0.99942203223512
FBgn0000077	623.067337211179	-0.0403021890490321	0.103279108811942	-0.390225956755853	0.696369469355163	0.99942203223512
FBgn0000078	452.428323505122	-1.4734724973156	0.903700031163685	-1.6304884878871	0.102998296326054	0.99942203223512
FBgn0000079	862.089454432448	-1.45953207412721	0.86847059258423	-1.68057742724968	0.0928450233422168	0.99942203223512
FBgn0000083	11712.7275093048	-0.0538432315856585	0.0857722665840621	-0.627746400206049	0.530170083787636	0.99942203223512
FBgn0000084	6988.17979383398	-0.0441453120537187	0.13035047687612	-0.338666287317634	0.734861140166063	0.99942203223512
