FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	1317.1974031868	0.0608727334421087	0.0993396946459102	0.612773510720821	0.540026108281693	0.997812289381805
FBgn0000017	7953.30014172927	0.0162638565183847	0.0683731792966923	0.23786895220728	0.811982736963716	0.997812289381805
FBgn0000018	363.494261789319	-0.13560218128701	0.171823977663177	-0.789192423148466	0.429999549740716	0.997812289381805
FBgn0000024	15503.3900693366	0.107188419445924	0.0867830617251341	1.23513065009643	0.216781883982548	0.997812289381805
FBgn0000028	1077.25257247069	0.0358650649191038	0.120204848492341	0.298366208758951	0.765423676670617	0.997812289381805
FBgn0000032	780.988827303487	0.00444062943573354	0.0776379146440666	0.0571966603700234	0.954388538445903	0.997812289381805
FBgn0000036	5599.27581201022	0.0255972875387451	0.0732016844619337	0.349681673678646	0.726577608712039	0.997812289381805
FBgn0000037	4439.67381824503	0.0304211238521432	0.0630858652137171	0.482217747970723	0.629651270292711	0.997812289381805
FBgn0000038	20089.7522605889	0.00754921320462899	0.0735495298396852	0.102641216348818	0.918247729657893	0.997812289381805
FBgn0000039	2631.68741302941	0.0823632678336351	0.107130266980753	0.768814175068121	0.442003632669065	0.997812289381805
FBgn0000042	41037.9327376286	-0.0664901990366074	0.0841864263556476	-0.789797143255825	0.429646247691776	0.997812289381805
FBgn0000043	1378.02457639613	-0.233226508844591	0.169889728224151	-1.37281112450115	0.16981107148478	0.997812289381805
FBgn0000044	64469.2389495006	-0.182952284292629	0.0939266841890244	-1.94782010961276	0.0514364916932449	0.887167967156555
FBgn0000045	1189.17982800713	0.494266153380802	0.254985348505086	1.93841001562858	0.0525732194616481	0.894491650341309
FBgn0000046	5009.67158622975	-0.00340424858499457	0.134699287468561	-0.0252729516909221	0.979837248461866	0.997812289381805
FBgn0000047	60.1541605593307	0.727039606985113	0.424715814946141	1.71182607616651	0.0869287250573021	0.970120451794702
FBgn0000052	12725.4109937179	0.157667370381858	0.224100405495098	0.703556827724291	0.481708805165289	0.997812289381805
FBgn0000053	25810.0756030005	0.502182535341128	0.469130693486136	1.07045337752127	0.2844152839793	0.997812289381805
FBgn0000055	564.150510227807	0.140968104342785	0.647961097697874	0.217556431772876	0.827774733736589	0.997812289381805
FBgn0000057	1890.61823284639	0.215252035103295	0.121490456627498	1.77176085330949	0.0764342633566077	0.95791455596245
FBgn0000064	102685.743558198	0.0219185413164145	0.105142909043721	0.208464284617616	0.83486646676765	0.997812289381805
FBgn0000075	486.977334263669	-0.225747015680533	0.139203086622549	-1.62170984248825	0.104865490369653	0.997812289381805
FBgn0000077	589.07793071537	-0.0508995970193925	0.103926204037848	-0.489766729099964	0.62429897652774	0.997812289381805
FBgn0000078	691.946623669748	0.253789171789977	0.934544059201823	0.271564694345961	0.785956749351184	0.997812289381805
FBgn0000079	1310.04777770286	0.245995419448036	1.00466792359964	0.244852466839644	0.806570667438814	0.997812289381805
FBgn0000083	11054.2386609458	-0.0696635065087391	0.0835828039958564	-0.833466971414272	0.404581417798893	0.997812289381805
FBgn0000084	6488.53470448052	-0.109164304240536	0.089512656652434	-1.21954043509632	0.222639138503473	0.997812289381805
FBgn0000092	93.5839737950293	0.349247564040102	0.386048902814801	0.90467182135121	0.365639273686204	0.997812289381805
FBgn0000097	2803.99492167709	0.0549009127728112	0.0968281635753714	0.566993225375756	0.570718784347307	0.997812289381805
FBgn0000100	68647.0349262481	0.0438351581534336	0.0930480279104488	0.471102495537266	0.637567543112523	0.997812289381805
